native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
143,304,"2007-09-26 18:11:58",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,0,0.404165807559224,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
373,304,"2007-09-26 18:22:12",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,0,0.2475,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
373,143,"2007-09-26 18:22:12",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,1,0.298496231131986,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
143,143,"2007-09-26 18:52:34",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,1,0.15461202426972,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
143,373,"2007-09-26 18:52:34",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,1,0.177809249006507,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
373,399,"2007-09-26 18:55:11",2.2,2007,9,26,f48e8c0d-c0a8-0169-2a8c-eeea5efae2bb,0,0.0245437782296223,"[linux] filename for task/query export does not have extension"
373,399,"2007-09-26 18:55:11",2.2,2007,9,26,f48e8c0d-c0a8-0169-2a8c-eeea5efae2bb,1,0.0245588774486633,"[linux] filename for task/query export does not have extension"
373,143,"2007-09-26 18:55:11",2.2,2007,9,26,f48e8c0d-c0a8-0169-2a8c-eeea5efae2bb,1,0.024993306943448,"[linux] filename for task/query export does not have extension"
373,258,"2007-09-26 18:55:11",2.2,2007,9,26,f48e8c0d-c0a8-0169-2a8c-eeea5efae2bb,1,0.125730125730189,"[linux] filename for task/query export does not have extension"
373,373,"2007-09-26 18:56:53",2.2,2007,9,26,f48e8c0d-c0a8-0169-2a8c-eeea5efae2bb,1,0.700035713374682,"[linux] filename for task/query export does not have extension"
373,373,"2007-09-26 19:18:58",2.2,2007,9,26,f48e91e6-c0a8-0169-2a8c-eeeabb06ccd9,1,0.131128703349439,"[web connector] tasks not scheduled or unread fail to disappear when in Focused mode"
304,304,"2007-09-26 20:41:56",2.2,2007,9,26,f48c298a-c0a8-0169-2a8c-eeeaee059612,0,0.00688630046689653,"editor icons should match Task List icons"
304,304,"2007-09-26 20:41:59",2.2,2007,9,26,f48c298a-c0a8-0169-2a8c-eeeaee059612,1,0.99,"editor icons should match Task List icons"
143,143,"2007-09-26 20:42:25",2.2,2007,9,26,f48e9279-c0a8-0169-2a8c-eeea912bdcfc,0,0.99,"[api] improve API for non-local tasks with locally controlled attributes, e.g. completion, ownership"
373,391,"2007-09-26 21:58:37",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,0,0.00859992138052917,"[api] allow open repository task by key/id for connectors without a search page"
373,143,"2007-09-26 21:58:37",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.00991339212516349,"[api] allow open repository task by key/id for connectors without a search page"
373,399,"2007-09-26 21:58:37",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0102918610340791,"[api] allow open repository task by key/id for connectors without a search page"
373,304,"2007-09-26 21:58:37",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0108140226350165,"[api] allow open repository task by key/id for connectors without a search page"
373,373,"2007-09-26 21:58:41",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.99,"[api] allow open repository task by key/id for connectors without a search page"
148,148,"2007-09-26 22:54:38",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,0,0.00287888026196148,"warn user about close being mapped to ""remove from context"" on first editor close"
148,143,"2007-09-26 22:54:38",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00287920896866536,"warn user about close being mapped to ""remove from context"" on first editor close"
148,148,"2007-09-26 22:54:38",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00287925767553134,"warn user about close being mapped to ""remove from context"" on first editor close"
148,304,"2007-09-26 22:54:38",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00288061027789085,"warn user about close being mapped to ""remove from context"" on first editor close"
143,391,"2007-09-26 22:57:07",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,0,0.00858084096362367,"[api] allow open repository task by key/id for connectors without a search page"
143,143,"2007-09-26 22:57:07",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.00988419791490704,"[api] allow open repository task by key/id for connectors without a search page"
143,399,"2007-09-26 22:57:07",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0102597559733344,"[api] allow open repository task by key/id for connectors without a search page"
143,304,"2007-09-26 22:57:07",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0107761585185567,"[api] allow open repository task by key/id for connectors without a search page"
143,373,"2007-09-26 22:57:07",2.2,2007,9,26,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.128887021871016,"[api] allow open repository task by key/id for connectors without a search page"
143,148,"2007-09-26 23:00:30",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,0,0.00287880723131484,"warn user about close being mapped to ""remove from context"" on first editor close"
143,143,"2007-09-26 23:00:30",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00287913591300087,"warn user about close being mapped to ""remove from context"" on first editor close"
143,148,"2007-09-26 23:00:30",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00287918461615929,"warn user about close being mapped to ""remove from context"" on first editor close"
143,304,"2007-09-26 23:00:30",2.2,2007,9,26,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00288053711550871,"warn user about close being mapped to ""remove from context"" on first editor close"
182,182,"2007-09-27 03:15:48",2.2,2007,9,27,f48ea1d3-c0a8-0169-2a8c-eeea9203eaa0,0,0.99,"Mylyn ignores JIRA security level"
89,89,"2007-09-27 03:22:49",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,0,0.99,"Task query shows incoming changes when there are none"
427,427,"2007-09-27 04:56:59",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,0,0.00987435995296406,"[regression] ""Copy Context to..."" doesn't seem to work"
427,304,"2007-09-27 04:56:59",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,1,0.0105396710138365,"[regression] ""Copy Context to..."" doesn't seem to work"
427,373,"2007-09-27 04:56:59",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,1,0.033699991919705,"[regression] ""Copy Context to..."" doesn't seem to work"
304,373,"2007-09-27 09:53:03",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,1,0.0290799380245793,"[regression] ""Copy Context to..."" doesn't seem to work"
304,427,"2007-09-27 09:53:03",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,1,0.0574456264653803,"[regression] ""Copy Context to..."" doesn't seem to work"
304,89,"2007-09-27 10:01:44",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,0,0.0495619912578541,"Task query shows incoming changes when there are none"
304,89,"2007-09-27 10:01:44",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.0495619912578541,"Task query shows incoming changes when there are none"
89,89,"2007-09-27 11:09:18",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.0458608644065959,"Task query shows incoming changes when there are none"
89,304,"2007-09-27 11:09:18",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.120055134392985,"Task query shows incoming changes when there are none"
427,427,"2007-09-27 11:20:21",2.2,2007,9,27,f48e7b1b-c0a8-0169-2a8c-eeea8c8b5fe1,1,0.0505207259449031,"[regression] ""Copy Context to..."" doesn't seem to work"
391,148,"2007-09-27 11:52:26",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,0,0.00286945673336513,"warn user about close being mapped to ""remove from context"" on first editor close"
391,143,"2007-09-27 11:52:26",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00286978222236136,"warn user about close being mapped to ""remove from context"" on first editor close"
391,148,"2007-09-27 11:52:26",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00286983045237417,"warn user about close being mapped to ""remove from context"" on first editor close"
391,304,"2007-09-27 11:52:26",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.00287116980600364,"warn user about close being mapped to ""remove from context"" on first editor close"
391,391,"2007-09-27 11:59:27",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,0,0.0083393743330029,"[api] allow open repository task by key/id for connectors without a search page"
391,143,"2007-09-27 11:59:27",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.00952011099770084,"[api] allow open repository task by key/id for connectors without a search page"
391,399,"2007-09-27 11:59:27",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.00985428362572747,"[api] allow open repository task by key/id for connectors without a search page"
391,304,"2007-09-27 11:59:27",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0103091447046452,"[api] allow open repository task by key/id for connectors without a search page"
391,373,"2007-09-27 11:59:27",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0341379310344828,"[api] allow open repository task by key/id for connectors without a search page"
304,373,"2007-09-27 12:01:57",2.2,2007,9,27,f48e8c76-c0a8-0169-2a8c-eeea5c03a0eb,0,0.0266113648632383,"Mark as landmark key sequence not working in java source editor"
304,304,"2007-09-27 12:02:01",2.2,2007,9,27,f48e8c76-c0a8-0169-2a8c-eeea5c03a0eb,1,0.99,"Mark as landmark key sequence not working in java source editor"
212,212,"2007-09-27 12:02:19",2.2,2007,9,27,f489d52e-c0a8-0169-2a8c-eeead377bf61,0,0.00293630255437096,"support import/export of local tasks"
212,212,"2007-09-27 12:02:19",2.2,2007,9,27,f489d52e-c0a8-0169-2a8c-eeead377bf61,1,0.00328780295655175,"support import/export of local tasks"
212,143,"2007-09-27 12:02:19",2.2,2007,9,27,f489d52e-c0a8-0169-2a8c-eeead377bf61,1,0.00328885504772013,"support import/export of local tasks"
212,304,"2007-09-27 12:02:19",2.2,2007,9,27,f489d52e-c0a8-0169-2a8c-eeead377bf61,1,0.0033113886854074,"support import/export of local tasks"
212,373,"2007-09-27 12:02:19",2.2,2007,9,27,f489d52e-c0a8-0169-2a8c-eeead377bf61,1,0.00377417504773347,"support import/export of local tasks"
304,304,"2007-09-27 12:03:45",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.0892652938320758,"Task query shows incoming changes when there are none"
304,391,"2007-09-27 12:10:18",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.233345237791561,"warn user about close being mapped to ""remove from context"" on first editor close"
391,391,"2007-09-27 12:41:36",2.2,2007,9,27,f48ea6dd-c0a8-0169-2a8c-eeea6f0bf12e,0,0.99,"Task id field in search page not disabled for connectors that cannot open a task by key"
391,391,"2007-09-27 12:44:40",2.2,2007,9,27,f48ea6dd-c0a8-0169-2a8c-eeea6f0bf12e,1,0.99,"Task id field in search page not disabled for connectors that cannot open a task by key"
212,373,"2007-09-27 12:48:02",2.2,2007,9,27,f48e8df1-c0a8-0169-2a8c-eeea7dfc60a2,0,0.0266017561375727,"Drop of context onto task not working from context zip file"
373,391,"2007-09-27 12:49:38",2.2,2007,9,27,f48ea6dd-c0a8-0169-2a8c-eeea6f0bf12e,0,0.33,"Task id field in search page not disabled for connectors that cannot open a task by key"
373,391,"2007-09-27 12:49:38",2.2,2007,9,27,f48ea6dd-c0a8-0169-2a8c-eeea6f0bf12e,1,0.404165807559224,"Task id field in search page not disabled for connectors that cannot open a task by key"
143,391,"2007-09-27 13:02:07",2.2,2007,9,27,f489c9f4-c0a8-0169-2a8c-eeeaafb9cf15,1,0.118327632324105,"warn user about close being mapped to ""remove from context"" on first editor close"
373,212,"2007-09-27 13:23:51",2.2,2007,9,27,f48e8df1-c0a8-0169-2a8c-eeea7dfc60a2,1,0.165,"Drop of context onto task not working from context zip file"
373,304,"2007-09-27 14:03:45",2.2,2007,9,27,f48e8c76-c0a8-0169-2a8c-eeea5c03a0eb,1,0.0896303885820933,"Mark as landmark key sequence not working in java source editor"
304,373,"2007-09-27 14:31:59",2.2,2007,9,27,f48e8c76-c0a8-0169-2a8c-eeea5c03a0eb,1,0.183838384795281,"Mark as landmark key sequence not working in java source editor"
143,143,"2007-09-27 14:34:02",2.2,2007,9,27,f48ea751-c0a8-0169-2a8c-eeeacc737c34,0,0.99,"polish create bugzilla query from url page"
373,373,"2007-09-27 14:36:08",2.2,2007,9,27,f48e8c76-c0a8-0169-2a8c-eeea5c03a0eb,1,0.172336879396141,"Mark as landmark key sequence not working in java source editor"
143,143,"2007-09-27 15:04:40",2.2,2007,9,27,f48ea751-c0a8-0169-2a8c-eeeacc737c34,1,0.99,"polish create bugzilla query from url page"
304,219,"2007-09-27 15:15:46",2.2,2007,9,27,f48bf23e-c0a8-0169-2a8c-eeea91734d08,0,0.0046803933242898,"Strange behavior with warnings in problems view when using Grouped mode"
304,304,"2007-09-27 15:15:46",2.2,2007,9,27,f48bf23e-c0a8-0169-2a8c-eeea91734d08,1,0.0108745256853027,"Strange behavior with warnings in problems view when using Grouped mode"
304,219,"2007-09-27 15:15:46",2.2,2007,9,27,f48bf23e-c0a8-0169-2a8c-eeea91734d08,1,0.0110907401949685,"Strange behavior with warnings in problems view when using Grouped mode"
373,391,"2007-09-27 16:10:53",2.2,2007,9,27,f48c6bf3-c0a8-0169-2a8c-eeeaa2cb1223,1,0.0623641380465225,"[api] allow open repository task by key/id for connectors without a search page"
304,304,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,0,0.00224680498464562,"suppress showing subtasks as children of query if already visible"
304,427,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.00233016011622101,"suppress showing subtasks as children of query if already visible"
304,143,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.00233270085092349,"suppress showing subtasks as children of query if already visible"
304,304,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.00263590756230859,"suppress showing subtasks as children of query if already visible"
304,373,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.00271762741591281,"suppress showing subtasks as children of query if already visible"
304,391,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.00669898302926449,"suppress showing subtasks as children of query if already visible"
304,399,"2007-09-27 16:21:45",2.2,2007,9,27,f4886db4-c0a8-0169-2a8c-eeea7466967f,1,0.0181323547236116,"suppress showing subtasks as children of query if already visible"
373,89,"2007-09-27 16:39:10",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,0,0.0350675991753028,"Task query shows incoming changes when there are none"
373,89,"2007-09-27 16:39:10",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.0350896196479126,"Task query shows incoming changes when there are none"
373,304,"2007-09-27 16:39:10",2.2,2007,9,27,f48ea360-c0a8-0169-2a8c-eeea0a797a66,1,0.0496242160045915,"Task query shows incoming changes when there are none"
304,143,"2007-09-27 16:51:15",2.2,2007,9,27,f48ea751-c0a8-0169-2a8c-eeeacc737c34,0,0.0842743965451161,"polish create bugzilla query from url page"
304,143,"2007-09-27 16:51:15",2.2,2007,9,27,f48ea751-c0a8-0169-2a8c-eeeacc737c34,1,0.0957069124155207,"polish create bugzilla query from url page"
304,304,"2007-09-27 17:03:20",2.2,2007,9,27,f48ea897-c0a8-0169-2a8c-eeea3604d5c6,0,0.99,"StringIndexOutOfBoundsException exception in detecting hyperlinks"
391,391,"2007-09-27 17:09:18",2.2,2007,9,27,f48eac92-c0a8-0169-2a8c-eeea48cb151d,0,0.99,"warning dialog about ""remove from context"" on editor close should not be displayed for task editors"
373,122,"2007-09-27 17:09:43",2.2,2007,9,27,f48a8d09-c0a8-0169-2a8c-eeeab6fedc9f,0,0.00314230299366076,"Duplicated ""Activate Task"" Button"
373,122,"2007-09-27 17:09:43",2.2,2007,9,27,f48a8d09-c0a8-0169-2a8c-eeeab6fedc9f,1,0.00314231882242732,"Duplicated ""Activate Task"" Button"
373,373,"2007-09-27 17:09:43",2.2,2007,9,27,f48a8d09-c0a8-0169-2a8c-eeeab6fedc9f,1,0.00324468108054763,"Duplicated ""Activate Task"" Button"
373,304,"2007-09-27 17:09:43",2.2,2007,9,27,f48a8d09-c0a8-0169-2a8c-eeeab6fedc9f,1,0.00939074393333023,"Duplicated ""Activate Task"" Button"
