native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
399,399,"2009-07-02 03:14:10",3.3,2009,7,2,f4ac93b2-c0a8-0169-2a8c-eeea68911c53,1,0.043372687479494,"update Trac FAQ"
177,177,"2009-07-04 20:37:58",3.3,2009,7,4,f4ac9677-c0a8-0169-2a8c-eeeae0bfdeb6,0,0.99,"[nls] the width of the submit button of the Action part is too narrow"
177,177,"2009-07-04 20:42:21",3.3,2009,7,4,f4ac9677-c0a8-0169-2a8c-eeeae0bfdeb6,1,0.495,"[nls] the width of the submit button of the Action part is too narrow"
373,159,"2009-07-06 14:37:37",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,0,0.00476849624944672,"add custom fields in New Task Editor"
373,159,"2009-07-06 14:37:37",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00476916016965917,"add custom fields in New Task Editor"
373,373,"2009-07-06 14:37:37",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00492750798430014,"add custom fields in New Task Editor"
373,399,"2009-07-06 14:37:37",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00634863263422779,"add custom fields in New Task Editor"
373,337,"2009-07-06 14:37:37",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00646231170563997,"add custom fields in New Task Editor"
159,159,"2009-07-06 15:52:44",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,0,0.00476435302075024,"add custom fields in New Task Editor"
159,159,"2009-07-06 15:52:44",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00476501521163403,"add custom fields in New Task Editor"
159,373,"2009-07-06 15:52:44",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00492293670018836,"add custom fields in New Task Editor"
159,399,"2009-07-06 15:52:44",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.0063387348666554,"add custom fields in New Task Editor"
159,337,"2009-07-06 15:52:44",3.3,2009,7,6,f4ab2ef3-c0a8-0169-2a8c-eeea232208b3,1,0.00645201056779764,"add custom fields in New Task Editor"
399,349,"2009-07-07 19:00:01",3.3,2009,7,7,f4ac4aaf-c0a8-0169-2a8c-eeeab96744e2,0,0.00743625585566969,"[discovery] downloading of directory list fails with NTLM authentication"
399,349,"2009-07-07 19:00:01",3.3,2009,7,7,f4ac4aaf-c0a8-0169-2a8c-eeeab96744e2,1,0.0088933317298741,"[discovery] downloading of directory list fails with NTLM authentication"
399,405,"2009-07-07 19:00:01",3.3,2009,7,7,f4ac4aaf-c0a8-0169-2a8c-eeeab96744e2,1,0.00896193704843342,"[discovery] downloading of directory list fails with NTLM authentication"
399,399,"2009-07-08 07:46:15",3.3,2009,7,8,f49c6622-c0a8-0169-2a8c-eeea50848dab,0,0.00135315872731063,"attributes not updated when configuration is refreshed"
399,399,"2009-07-08 07:46:15",3.3,2009,7,8,f49c6622-c0a8-0169-2a8c-eeea50848dab,1,0.0015890420846775,"attributes not updated when configuration is refreshed"
399,220,"2009-07-08 07:46:15",3.3,2009,7,8,f49c6622-c0a8-0169-2a8c-eeea50848dab,1,0.00161772264622505,"attributes not updated when configuration is refreshed"
399,359,"2009-07-08 07:46:15",3.3,2009,7,8,f49c6622-c0a8-0169-2a8c-eeea50848dab,1,0.00323005499478273,"attributes not updated when configuration is refreshed"
416,416,"2009-07-08 19:00:08",3.3,2009,7,8,f4ac984d-c0a8-0169-2a8c-eeea29570289,0,0.99,"validate duplicate textfield before submitting"
427,427,"2009-07-09 05:03:01",3.3,2009,7,9,f4ac9aaf-c0a8-0169-2a8c-eeea5ba20f8c,0,0.99,"[nls] missing translations on the Tasks>Team pref page"
399,399,"2009-07-09 11:26:17",3.3,2009,7,9,f4ac4aaf-c0a8-0169-2a8c-eeeab96744e2,1,0.0200955689450121,"[discovery] downloading of directory list fails with NTLM authentication"
390,390,"2009-07-09 19:33:28",3.3,2009,7,9,f4ac9e60-c0a8-0169-2a8c-eeeaec58ef02,0,0.99,"Textile links are not detected correctly when they contain phrase modifiers"
118,390,"2009-07-10 11:44:42",3.3,2009,7,10,f4ac9e60-c0a8-0169-2a8c-eeeaec58ef02,0,0.0317542648054294,"Textile links are not detected correctly when they contain phrase modifiers"
118,118,"2009-07-10 11:44:44",3.3,2009,7,10,f4ac9e60-c0a8-0169-2a8c-eeeaec58ef02,1,0.99,"Textile links are not detected correctly when they contain phrase modifiers"
68,68,"2009-07-13 12:58:41",3.3,2009,7,13,f4acacfb-c0a8-0169-2a8c-eeea76359310,0,0.99,"Add MediaWikiFetcher to mediawiki.core"
118,68,"2009-07-13 13:11:00",3.3,2009,7,13,f4acacfb-c0a8-0169-2a8c-eeea76359310,0,0.274576597131488,"Add MediaWikiFetcher to mediawiki.core"
118,68,"2009-07-13 13:11:00",3.3,2009,7,13,f4acacfb-c0a8-0169-2a8c-eeea76359310,1,0.285788383248865,"Add MediaWikiFetcher to mediawiki.core"
68,9,"2009-07-13 13:14:44",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,0,0.00288219683301034,"Ease wikitext ant tasks usage in Eclipse"
68,9,"2009-07-13 13:14:44",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00288219683301034,"Ease wikitext ant tasks usage in Eclipse"
68,118,"2009-07-13 13:14:44",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00288866773923962,"Ease wikitext ant tasks usage in Eclipse"
68,342,"2009-07-13 13:14:44",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00334807378903903,"Ease wikitext ant tasks usage in Eclipse"
68,446,"2009-07-13 13:14:44",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00378948929991253,"Ease wikitext ant tasks usage in Eclipse"
68,68,"2009-07-13 13:16:17",3.3,2009,7,13,f4acacfb-c0a8-0169-2a8c-eeea76359310,1,0.24011026878597,"Add MediaWikiFetcher to mediawiki.core"
68,118,"2009-07-13 13:16:17",3.3,2009,7,13,f4acacfb-c0a8-0169-2a8c-eeea76359310,1,0.404165807559224,"Add MediaWikiFetcher to mediawiki.core"
68,68,"2009-07-13 13:43:46",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.180748443976705,"Ease wikitext ant tasks usage in Eclipse"
118,9,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,0,0.00287870986576432,"Ease wikitext ant tasks usage in Eclipse"
118,9,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00287872203591787,"Ease wikitext ant tasks usage in Eclipse"
118,118,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00288516951387707,"Ease wikitext ant tasks usage in Eclipse"
118,342,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.00334261134677591,"Ease wikitext ant tasks usage in Eclipse"
118,446,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.0037815744002696,"Ease wikitext ant tasks usage in Eclipse"
118,68,"2009-07-13 18:00:04",3.3,2009,7,13,f4a90a1f-c0a8-0169-2a8c-eeea738e751c,1,0.0585399272029192,"Ease wikitext ant tasks usage in Eclipse"
177,427,"2009-07-14 08:42:41",3.3,2009,7,14,f4ac9aaf-c0a8-0169-2a8c-eeea5ba20f8c,0,0.0114929956402612,"[nls] missing translations on the Tasks>Team pref page"
177,427,"2009-07-14 08:42:41",3.3,2009,7,14,f4ac9aaf-c0a8-0169-2a8c-eeea5ba20f8c,1,0.0114937701791737,"[nls] missing translations on the Tasks>Team pref page"
391,391,"2009-07-14 14:08:11",3.3,2009,7,14,f4acb2fb-c0a8-0169-2a8c-eeea01919760,0,0.99,"[releng] move CDT structure bridge to Mylyn"
427,427,"2009-07-15 05:36:50",3.3,2009,7,15,f4acb6d8-c0a8-0169-2a8c-eeea7c066406,0,0.99,"missing icon in the restore dialog"
6,6,"2009-07-15 06:42:45",3.3,2009,7,15,f4acb86f-c0a8-0169-2a8c-eeeab7ac81d9,0,0.99,"[editor] print margin should not be visible"
399,6,"2009-07-15 11:35:09",3.3,2009,7,15,f4acb86f-c0a8-0169-2a8c-eeeab7ac81d9,0,0.0578364175458616,"[editor] print margin should not be visible"
399,427,"2009-07-15 11:41:11",3.3,2009,7,15,f4acb6d8-c0a8-0169-2a8c-eeea7c066406,0,0.0518189683364312,"missing icon in the restore dialog"
118,118,"2009-07-15 11:46:15",3.3,2009,7,15,f4acacfb-c0a8-0169-2a8c-eeea76359310,1,0.0187226194931878,"Add MediaWikiFetcher to mediawiki.core"
118,6,"2009-07-15 11:47:52",3.3,2009,7,15,f4acb86f-c0a8-0169-2a8c-eeeab7ac81d9,0,0.0565945330970279,"[editor] print margin should not be visible"
118,399,"2009-07-15 11:47:52",3.3,2009,7,15,f4acb86f-c0a8-0169-2a8c-eeeab7ac81d9,1,0.274576597131488,"[editor] print margin should not be visible"
118,118,"2009-07-15 11:53:41",3.3,2009,7,15,f4acb86f-c0a8-0169-2a8c-eeeab7ac81d9,1,0.404165807559224,"[editor] print margin should not be visible"
416,391,"2009-07-15 14:32:32",3.3,2009,7,15,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,0,0.00513442935869422,"NPE when trying to sync a JIRA query"
416,399,"2009-07-15 14:32:32",3.3,2009,7,15,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.00513698619072155,"NPE when trying to sync a JIRA query"
416,416,"2009-07-15 14:32:36",3.3,2009,7,15,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.99,"NPE when trying to sync a JIRA query"
118,118,"2009-07-15 15:48:01",3.3,2009,7,15,f4acba4a-c0a8-0169-2a8c-eeea3660c06e,0,0.99,"pasting a stack trace into a new comment block in the task editor can hang eclipse"
118,118,"2009-07-15 15:49:13",3.3,2009,7,15,f4acba4a-c0a8-0169-2a8c-eeea3660c06e,1,0.99,"pasting a stack trace into a new comment block in the task editor can hang eclipse"
304,304,"2009-07-16 13:16:57",3.3,2009,7,16,f4acc6f0-c0a8-0169-2a8c-eeea599b32a4,0,0.99,"empty string causes excess expansion of the Task List when used in Find box"
304,304,"2009-07-16 13:24:42",3.3,2009,7,16,f4accddc-c0a8-0169-2a8c-eeead8cc1e13,0,0.99,"restore Schedule button on the task editor header"
391,118,"2009-07-16 16:26:45",3.3,2009,7,16,f4a7e3b4-c0a8-0169-2a8c-eeea42c82e2c,0,0.00232422544060617,"[context] Java class that is a landmark isn't showing up in package explorer"
391,399,"2009-07-16 16:26:45",3.3,2009,7,16,f4a7e3b4-c0a8-0169-2a8c-eeea42c82e2c,1,0.00232428308977289,"[context] Java class that is a landmark isn't showing up in package explorer"
391,118,"2009-07-16 16:26:45",3.3,2009,7,16,f4a7e3b4-c0a8-0169-2a8c-eeea42c82e2c,1,0.00232433433707805,"[context] Java class that is a landmark isn't showing up in package explorer"
391,391,"2009-07-16 16:26:45",3.3,2009,7,16,f4a7e3b4-c0a8-0169-2a8c-eeea42c82e2c,1,0.00368582817577235,"[context] Java class that is a landmark isn't showing up in package explorer"
391,399,"2009-07-16 16:27:59",3.3,2009,7,16,f4abd68b-c0a8-0169-2a8c-eeea29a16c83,0,0.00477353791089362,"[context] invisible elements do not get updated when task is activated from context editor"
391,399,"2009-07-16 16:27:59",3.3,2009,7,16,f4abd68b-c0a8-0169-2a8c-eeea29a16c83,1,0.00675645941515214,"[context] invisible elements do not get updated when task is activated from context editor"
391,391,"2009-07-16 16:28:03",3.3,2009,7,16,f4abd68b-c0a8-0169-2a8c-eeea29a16c83,1,0.99,"[context] invisible elements do not get updated when task is activated from context editor"
391,304,"2009-07-16 16:29:50",3.3,2009,7,16,f4acc6f0-c0a8-0169-2a8c-eeea599b32a4,0,0.0712617593241208,"empty string causes excess expansion of the Task List when used in Find box"
391,391,"2009-07-16 17:01:03",3.3,2009,7,16,f4acc6f0-c0a8-0169-2a8c-eeea599b32a4,1,0.17500892834367,"empty string causes excess expansion of the Task List when used in Find box"
118,304,"2009-07-16 17:25:56",3.3,2009,7,16,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,0,0.00351218441624663,"refine default WikiText fonts"
118,304,"2009-07-16 17:25:56",3.3,2009,7,16,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00351222862107865,"refine default WikiText fonts"
118,118,"2009-07-16 17:25:56",3.3,2009,7,16,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00351306883014467,"refine default WikiText fonts"
118,399,"2009-07-16 17:25:56",3.3,2009,7,16,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00476501521163403,"refine default WikiText fonts"
399,399,"2009-07-17 04:06:49",3.3,2009,7,17,f4acd0d8-c0a8-0169-2a8c-eeeaffb6808b,0,0.99,"fix CoreExecption in BugzillaRepositoryConnectorTest.testStdWorkflow32"
399,356,"2009-07-17 07:05:46",3.3,2009,7,17,f4ac0ee3-c0a8-0169-2a8c-eeea9421164b,0,0.00510981779504971,"retrieve Context should only be available for attachments that are contexts"
399,356,"2009-07-17 07:05:46",3.3,2009,7,17,f4ac0ee3-c0a8-0169-2a8c-eeea9421164b,1,0.00510988586015738,"retrieve Context should only be available for attachments that are contexts"
399,391,"2009-07-17 07:19:57",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,0,0.00497336755710295,"NPE when trying to sync a JIRA query"
399,399,"2009-07-17 07:19:57",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.00497562829301515,"NPE when trying to sync a JIRA query"
399,416,"2009-07-17 07:19:57",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.0200091890654975,"NPE when trying to sync a JIRA query"
143,304,"2009-07-17 09:42:27",3.3,2009,7,17,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,0,0.00349078788808076,"refine default WikiText fonts"
143,304,"2009-07-17 09:42:27",3.3,2009,7,17,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00349085299144035,"refine default WikiText fonts"
143,118,"2009-07-17 09:42:27",3.3,2009,7,17,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00349165623248992,"refine default WikiText fonts"
143,399,"2009-07-17 09:42:27",3.3,2009,7,17,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.00471204241855351,"refine default WikiText fonts"
118,143,"2009-07-17 10:31:21",3.3,2009,7,17,f4aa69e4-c0a8-0169-2a8c-eeeae0d4ab33,1,0.141428571428571,"refine default WikiText fonts"
391,391,"2009-07-17 11:51:37",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,0,0.00495638545956843,"NPE when trying to sync a JIRA query"
391,399,"2009-07-17 11:51:37",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.00495868530558852,"NPE when trying to sync a JIRA query"
391,416,"2009-07-17 11:51:37",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.0189823834739724,"NPE when trying to sync a JIRA query"
416,391,"2009-07-17 12:19:00",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.187092414139567,"NPE when trying to sync a JIRA query"
159,399,"2009-07-17 13:38:46",3.3,2009,7,17,f4acd0d8-c0a8-0169-2a8c-eeeaffb6808b,0,0.041393979495351,"fix CoreExecption in BugzillaRepositoryConnectorTest.testStdWorkflow32"
159,159,"2009-07-17 13:38:52",3.3,2009,7,17,f4acd0d8-c0a8-0169-2a8c-eeeaffb6808b,1,0.99,"fix CoreExecption in BugzillaRepositoryConnectorTest.testStdWorkflow32"
399,399,"2009-07-17 14:32:55",3.3,2009,7,17,f4acd160-c0a8-0169-2a8c-eeea2e4f8ca6,0,0.99,"localize query url parameters"
399,391,"2009-07-17 14:33:54",3.3,2009,7,17,f4abf692-c0a8-0169-2a8c-eeea98ae8aba,1,0.0775427845488078,"NPE when trying to sync a JIRA query"
304,304,"2009-07-17 15:52:18",3.3,2009,7,17,f4accddc-c0a8-0169-2a8c-eeead8cc1e13,1,0.99,"restore Schedule button on the task editor header"
351,351,"2009-07-18 14:28:11",3.3,2009,7,18,f4acdf48-c0a8-0169-2a8c-eeeaf40b0585,0,0.99,"NewSubTaskAction doesn't support cancellation because it uses NullProgressMonitor"
399,351,"2009-07-19 06:22:16",3.3,2009,7,19,f4acdf48-c0a8-0169-2a8c-eeeaf40b0585,0,0.0320356476836834,"NewSubTaskAction doesn't support cancellation because it uses NullProgressMonitor"
351,399,"2009-07-19 13:43:48",3.3,2009,7,19,f4acdf48-c0a8-0169-2a8c-eeeaf40b0585,1,0.0470894979212949,"NewSubTaskAction doesn't support cancellation because it uses NullProgressMonitor"
351,351,"2009-07-19 13:43:50",3.3,2009,7,19,f4acdf48-c0a8-0169-2a8c-eeeaf40b0585,1,0.99,"NewSubTaskAction doesn't support cancellation because it uses NullProgressMonitor"
399,399,"2009-07-19 16:47:26",3.3,2009,7,19,f4abd7b5-c0a8-0169-2a8c-eeeab50482a7,0,0.00457012865785714,"make org.eclipse.mylyn a singleton"
